,Unnamed: 0,f,t,c
22190,9091,Streptococcus_sp_acc21,1161413,collection57
22191,11520,Streptococcus_sp_acs2,936576,collection58
22192,3918,Streptococcus_sp_as14,936577,collection21
22193,31948,Streptococcus_sp_as20,936578,collection56
22194,23988,Streptococcus_sp_bs21,1161414,collection59
22195,38711,Streptococcus_sp_bs29a,1161415,collection62
22196,25959,Streptococcus_sp_bs35b,1105032,collection22
22197,12199,Streptococcus_sp_c150,435842,collection2
22198,21879,Streptococcus_sp_c300,563036,collection6
22199,11067,Streptococcus_sp_cm6,936580,collection54
22200,7117,Streptococcus_sp_cm7,936581,collection60
22201,3994,Streptococcus_sp_f0441,999424,collection21
22202,15459,Streptococcus_sp_f0442,999425,collection18
22203,25157,Streptococcus_sp_fdaargos_146,1702171,collection168
22204,18707,Streptococcus_sp_ff10,1608583,collection132
22205,6236,Streptococcus_sp_gmd1s,1169670,collection13
22206,12211,Streptococcus_sp_gmd2s,1169671,collection2
22207,3782,Streptococcus_sp_gmd4s,1169673,collection21
22208,36531,Streptococcus_sp_gmd6s,1169675,collection16
22209,22581,Streptococcus_sp_hph0090,1203590,collection37
22210,19670,Streptococcus_sp_hsisb1,1316409,collection41
22211,3020,Streptococcus_sp_hsism1,1316408,collection39
22212,24575,Streptococcus_sp_hsiss1,1316410,collection38
22213,24604,Streptococcus_sp_hsiss2,1316411,collection38
22214,2940,Streptococcus_sp_hsiss3,1316412,collection39
22215,17353,Streptococcus_sp_i_g2,1156431,collection44
22216,22737,Streptococcus_sp_i_p16,1156433,collection45
22217,26214,Streptococcus_sp_m143,563037,collection17
22218,29838,Streptococcus_sp_m334,563038,collection19
22219,11092,Streptococcus_sp_obrc6,936587,collection54
22220,12262,Streptococcus_sp_oral_taxon_056_str_f0418,904294,collection2
22221,3778,Streptococcus_sp_oral_taxon_058_str_f0407,861455,collection21
22222,21851,Streptococcus_sp_oral_taxon_071_str_73h25ap,864570,collection6
22223,6186,Streptococcus_sp_sk140,1095726,collection13
22224,3815,Streptococcus_sp_sk643,1095727,collection21
22225,28370,Streptococcus_sp_sr1,1161416,collection47
22226,11030,Streptococcus_sp_sr4,1161417,collection54
22227,1458,Streptococcus_sp_vt_162,1419814,collection64
22228,16016,Streptococcus_suis,1307,collection118
22229,11625,Streptococcus_suis_05has68,672190,collection58
22230,693,Streptococcus_suis_05zyh33,391295,collection20
22231,11304,Streptococcus_suis_6407,1214179,collection77
22232,34738,Streptococcus_suis_89_1591,286604,collection11
22233,26261,Streptococcus_suis_98hah33,391296,collection17
22234,13101,Streptococcus_suis_a7,993512,collection23
22235,24914,Streptococcus_suis_bm407,568814,collection7
22236,38372,Streptococcus_suis_d12,1004952,collection3
22237,551,Streptococcus_suis_d9,1005042,collection20
22238,24871,Streptococcus_suis_gz1,423211,collection7
22239,29851,Streptococcus_suis_js14,945704,collection19
22240,13428,Streptococcus_suis_p1_7,218494,collection4
22241,21846,Streptococcus_suis_r61,996306,collection6
22242,36474,Streptococcus_suis_s735,1184252,collection16
22243,2752,Streptococcus_suis_sc070731,1246365,collection32
22244,654,Streptococcus_suis_sc84,568813,collection20
22245,29563,Streptococcus_suis_ss12,1005041,collection1
22246,39671,Streptococcus_suis_st1,1004951,collection15
22247,8222,Streptococcus_suis_st3,1007064,collection5
22248,12367,Streptococcus_suis_t15,1340847,collection43
22249,18369,Streptococcus_suis_tl13,1276647,collection34
22250,22619,Streptococcus_suis_yb51,1380773,collection45
22251,30176,Streptococcus_thermophilus,1308,collection122
22252,22234,Streptococcus_thermophilus_1f8ct,1435981,collection94
22253,5527,Streptococcus_thermophilus_ascc_1275,1408178,collection69
22254,3995,Streptococcus_thermophilus_cncm_i_1630,1042404,collection21
22255,24829,Streptococcus_thermophilus_cnrz1066,299768,collection7
22256,30008,Streptococcus_thermophilus_jim_8232,1051074,collection19
22257,31479,Streptococcus_thermophilus_lmd_9,322159,collection9
22258,21470,Streptococcus_thermophilus_lmg_18311,264199,collection8
22259,6558,Streptococcus_thermophilus_m17ptza496,1433289,collection82
22260,29980,Streptococcus_thermophilus_mn_zlw_002,1187956,collection19
22261,35,Streptococcus_thermophilus_mtcc_5460,1073569,collection28
22262,12920,Streptococcus_thermophilus_mtcc_5461,1073570,collection31
22263,11384,Streptococcus_thermophilus_mth17cl396,1433288,collection77
22264,36424,Streptococcus_thermophilus_nd03,767463,collection16
22265,17915,Streptococcus_thermophilus_th1435,1415776,collection65
22266,5467,Streptococcus_thermophilus_th1436,1423145,collection69
22267,33525,Streptococcus_thermophilus_th1477,1436725,collection95
22268,34299,Streptococcus_thermophilus_th982,1435974,collection92
22269,22348,Streptococcus_thermophilus_th985,1435972,collection94
22270,7650,Streptococcus_uberis,1349,collection89
22271,38389,Streptococcus_uberis_0140j,218495,collection3
22272,28743,Streptococcus_uberis_6736,1450192,collection123
22273,1128,Streptococcus_uberis_6780,1450190,collection131
22274,9641,Streptococcus_uberis_ab71,1450186,collection144
22275,33536,Streptococcus_uberis_b190,1450189,collection157
22276,15649,Streptococcus_uberis_b362,1450191,collection143
22277,29520,Streptococcus_uberis_c5072,1450182,collection154
22278,37936,Streptococcus_uberis_c5388,1450188,collection126
22279,35559,Streptococcus_uberis_c6344,1450181,collection161
22280,1071,Streptococcus_uberis_c8329,1450185,collection131
22281,15533,Streptococcus_uberis_c9359,1450187,collection143
22282,15849,Streptococcus_uberis_ef20_0145,1450184,collection153
22283,29381,Streptococcus_uberis_s6261,1450183,collection154
22284,21850,Streptococcus_urinalis_2285_97,764291,collection6
22285,29698,Streptococcus_urinalis_fb127_cna_2,883168,collection1
22286,38462,Streptococcus_vestibularis_atcc_49124,889206,collection3
22287,31471,Streptococcus_vestibularis_f0396,904306,collection9
22288,33522,Streptomonospora_alba,183763,collection95
22289,11864,Streptomyces_acidiscabies,42234,collection124
22290,32343,Streptomyces_afghaniensis_772,1283301,collection40
22291,17775,Streptomyces_albulus,68570,collection63
22292,18452,Streptomyces_albulus_ccrc_11814,1316445,collection34
22293,15015,Streptomyces_albulus_pd_1,1395572,collection83
22294,17568,Streptomyces_albulus_zpm,1434306,collection91
22295,17634,Streptomyces_albus,1888,collection91
22296,30007,Streptomyces_albus_j1074,457425,collection19
22297,35870,Streptomyces_antibioticus,1890,collection130
22298,13840,Streptomyces_anulatus,1892,collection158
22299,18327,Streptomyces_aurantiacus_ja_4570,1286094,collection34
22300,8284,Streptomyces_auratus_agr0001,1160718,collection5
22301,33571,Streptomyces_aureofaciens,1894,collection157
22302,12289,Streptomyces_avermitilis_ma_4680_nbrc_14893,227882,collection2
22303,6198,Streptomyces_bingchenggensis_bcw_1,749414,collection13
22304,23449,Streptomyces_bottropensis_atcc_25435,1054862,collection27
22305,40797,Streptomyces_caatingaensis,1678637,collection155
22306,35796,Streptomyces_caelestis,36816,collection130
22307,4008,Streptomyces_cattleya_nrrl_8057_dsm_46488,1003195,collection21
22308,37939,Streptomyces_chattanoogensis,66876,collection126
22309,15307,Streptomyces_clavuligerus_atcc_27064,443255,collection18
22310,21547,Streptomyces_coelicoflavus_zg0656,1120227,collection8
22311,30760,Streptomyces_coelicolor_a3_2_,100226,collection0
22312,19639,Streptomyces_collinus_tu_365,1214242,collection41
22313,17436,Streptomyces_cyaneogriseus_subsp_noncyanogenus,477245,collection91
22314,2675,Streptomyces_davawensis_jcm_4913,1214101,collection32
22315,14803,Streptomyces_decoyicus,249567,collection128
22316,16411,Streptomyces_europaeiscabiei,146819,collection151
22317,24179,Streptomyces_fradiae,1906,collection68
22318,3289,Streptomyces_fulvissimus_dsm_40593,1303692,collection33
22319,210,Streptomyces_gancidicus_bks_13_15,1284664,collection28
22320,13362,Streptomyces_ghanaensis_atcc_14672,566461,collection4
22321,20566,Streptomyces_glaucescens,1907,collection87
22322,4285,Streptomyces_griseoaurantiacus_m045,996637,collection10
22323,26463,Streptomyces_griseoflavus,35619,collection142
22324,13301,Streptomyces_griseoflavus_tu4000,467200,collection23
22325,36811,Streptomyces_griseorubens,66897,collection81
22326,22207,Streptomyces_griseus,1911,collection94
22327,21429,Streptomyces_griseus_subsp_griseus_nbrc_13350,455632,collection8
22328,15626,Streptomyces_griseus_subsp_rhodochrous,285575,collection143
22329,31380,Streptomyces_himastatinicus_atcc_53653,457427,collection9
22330,12184,Streptomyces_hygroscopicus_subsp_jinggangensis_5008,1133850,collection2
22331,2628,Streptomyces_hygroscopicus_subsp_jinggangensis_tl01,1203460,collection32
22332,16801,Streptomyces_incarnatus,665007,collection100
22333,6248,Streptomyces_ipomoeae_91_03,698759,collection13
22334,22145,Streptomyces_iranensis,576784,collection94
22335,16930,Streptomyces_katrae,68223,collection102
22336,16442,Streptomyces_leeuwenhoekii,1437453,collection151
22337,22518,Streptomyces_lividans_1326,1200984,collection37
22338,15388,Streptomyces_lividans_tk24,457428,collection18
22339,33172,Streptomyces_lydicus_a02,1403539,collection93
22340,5717,Streptomyces_mangrovisoli,1428628,collection121
22341,23377,Streptomyces_mobaraensis_nbrc_13819_dsm_40847,1223523,collection27
22342,17988,Streptomyces_mutabilis,67332,collection65
22343,33433,Streptomyces_natalensis_atcc_27448,1240678,collection95
22344,17222,Streptomyces_niveus_ncimb_11891,1352941,collection44
22345,33102,Streptomyces_nodosus,40318,collection93
22346,24069,Streptomyces_olindensis,358823,collection68
22347,17498,Streptomyces_pluripotens,1355015,collection91
22348,31575,Streptomyces_pratensis_atcc_33331,591167,collection12
22349,31521,Streptomyces_pristinaespiralis_atcc_25486,457429,collection9
22350,982,Streptomyces_purpurogeneiscleroticus,68259,collection131
22351,7604,Streptomyces_rapamycinicus_nrrl_5491,1343740,collection89
22352,1871,Streptomyces_regensis,68263,collection145
22353,6061,Streptomyces_resistomycificus,67356,collection134
22354,24073,Streptomyces_rimosus,1927,collection68
22355,5464,Streptomyces_rimosus_r6_500,1421017,collection69
22356,28803,Streptomyces_rimosus_subsp_pseudoverticillatus,1464079,collection123
22357,35545,Streptomyces_rimosus_subsp_rimosus,132474,collection161
22358,40386,Streptomyces_rimosus_subsp_rimosus_atcc_10970,1265868,collection26
22359,22740,Streptomyces_roseochromogenus_subsp_oscitans_ds_12_976,1352936,collection45
22360,17793,Streptomyces_roseosporus_nrrl_11379,457430,collection63
22361,39719,Streptomyces_roseosporus_nrrl_15998,457431,collection15
22362,17076,Streptomyces_roseus,66430,collection102
22363,40234,Streptomyces_rubellomurinus,359131,collection106
22364,16308,Streptomyces_rubellomurinus_subsp_indigoferus,1615590,collection151
22365,2045,Streptomyces_scabiei,1930,collection73
22366,3905,Streptomyces_scabiei_87_22,680198,collection21
22367,30962,Streptomyces_silvensis,1765722,collection171
22368,22197,Streptomyces_sp_150fb,1576605,collection94
22369,20643,Streptomyces_sp_769,1262452,collection87
22370,21689,Streptomyces_sp_aa4,591158,collection6
22371,38812,Streptomyces_sp_ach_505,352211,collection90
22372,34929,Streptomyces_sp_act_1,1609288,collection11
22373,19508,Streptomyces_sp_as58,1519489,collection138
22374,39311,Streptomyces_sp_avp053u2,1737066,collection172
22375,21312,Streptomyces_sp_c,253839,collection24
22376,28306,Streptomyces_sp_ccm_md2014,1561022,collection170
22377,20042,Streptomyces_sp_cnq_509,444103,collection110
22378,29607,Streptomyces_sp_e14,645465,collection1
22379,22783,Streptomyces_sp_gba_94_10,1218177,collection45
22380,37875,Streptomyces_sp_h021,1519486,collection126
22381,10664,Streptomyces_sp_h036,1519487,collection137
22382,17383,Streptomyces_sp_hccb10043,1396518,collection44
22383,18416,Streptomyces_sp_hgb0020,1078086,collection34
22384,22502,Streptomyces_sp_hph0547,1203592,collection37
22385,27778,Streptomyces_sp_igb124,1519485,collection141
22386,1616,Streptomyces_sp_js01,1525753,collection64
22387,11835,Streptomyces_sp_ke1,1638939,collection124
22388,38048,Streptomyces_sp_mbrl_10,1592727,collection126
22389,1864,Streptomyces_sp_mbrl_601,1592330,collection145
22390,26135,Streptomyces_sp_mg1,465541,collection22
22391,19485,Streptomyces_sp_mmg1064,1519488,collection138
22392,13976,Streptomyces_sp_mmg1121,1415544,collection158
22393,29035,Streptomyces_sp_mmg1522,1415545,collection139
22394,32886,Streptomyces_sp_mmg1533,1415546,collection147
22395,33193,Streptomyces_sp_mnu77,1573406,collection93
22397,38776,Streptomyces_sp_musc_125,1428624,collection90
22398,36182,Streptomyces_sp_nbrc_110027,1546107,collection127
22399,37037,Streptomyces_sp_nrrl_b_1140,1415549,collection140
22400,25655,Streptomyces_sp_nrrl_b_1568,1609106,collection156
22401,29448,Streptomyces_sp_nrrl_b_3648,1519493,collection154
22402,26625,Streptomyces_sp_nrrl_f_2295,1519477,collection142
22403,40705,Streptomyces_sp_nrrl_f_4428,1609137,collection155
22404,28646,Streptomyces_sp_nrrl_f_4707,1519496,collection123
22405,6133,Streptomyces_sp_nrrl_f_4711,1519476,collection134
22406,16300,Streptomyces_sp_nrrl_f_5755,1519475,collection151
22407,35523,Streptomyces_sp_nrrl_f_6491,1519495,collection161
22408,6035,Streptomyces_sp_nrrl_f_6492,1519497,collection134
22409,28983,Streptomyces_sp_nrrl_f_6602,1609099,collection139
22410,40663,Streptomyces_sp_nrrl_f_7442,1519498,collection155
22411,28590,Streptomyces_sp_nrrl_s_104,1609135,collection123
22412,32815,Streptomyces_sp_nrrl_s_4,1519471,collection147
22413,39910,Streptomyces_sp_nrrl_s_444,1609134,collection148
22414,14809,Streptomyces_sp_nrrl_s_495,1609133,collection128
22415,36845,Streptomyces_sp_nrrl_wc_3618,1519490,collection140
22416,33620,Streptomyces_sp_nrrl_wc_3701,1519473,collection157
22417,14902,Streptomyces_sp_nrrl_wc_3723,1519491,collection128
22418,36221,Streptomyces_sp_nrrl_wc_3753,1609104,collection127
22419,8684,Streptomyces_sp_ntk_937,1487711,collection78
22420,2676,Streptomyces_sp_pamc_26508,1265601,collection32
22421,9300,Streptomyces_sp_pbh53,1577075,collection98
22422,18986,Streptomyces_sp_pcs3_d2,1460244,collection84
22423,9151,Streptomyces_sp_prh5,1158056,collection57
22424,32661,Streptomyces_sp_pva_94_07,1223307,collection42
22425,25183,Streptomyces_sp_root1295,1736448,collection168
22426,34114,Streptomyces_sp_root1304,1736450,collection164
22427,39189,Streptomyces_sp_root1310,1736452,collection166
22428,11905,Streptomyces_sp_root1319,1736454,collection167
22429,11902,Streptomyces_sp_root264,1736503,collection167
22430,7001,Streptomyces_sp_root369,1736523,collection165
22431,12062,Streptomyces_sp_root431,1736535,collection167
22432,11956,Streptomyces_sp_root55,1736554,collection167
22433,32472,Streptomyces_sp_root63,1736573,collection169
22434,39035,Streptomyces_sp_root66d1,1736582,collection166
22435,17586,Streptomyces_sp_rsd_27,1571774,collection91
22436,38388,Streptomyces_sp_sirexaa_e,862751,collection3
22437,31571,Streptomyces_sp_sm8,1195457,collection12
22438,3932,Streptomyces_sp_spb074,465543,collection21
22439,21741,Streptomyces_sp_spb78,591157,collection6
22440,21258,Streptomyces_sp_tu6071,355249,collection24
22441,36014,Streptomyces_sp_tu_6176,1470557,collection72
22442,38526,Streptomyces_sp_w007,1055352,collection3
22443,15515,Streptomyces_sp_wm4235,1415551,collection143
22444,15730,Streptomyces_sp_wm6349,1415552,collection153
22445,35666,Streptomyces_sp_wm6368,1415554,collection161
22446,14761,Streptomyces_sp_wm6372,1415555,collection128
22447,35493,Streptomyces_sp_wm6373,1415556,collection161
22448,1073,Streptomyces_sp_wm6378,1415557,collection131
22449,8943,Streptomyces_sp_wm6386,1415558,collection115
22450,8858,Streptomyces_sp_wm6391,1415559,collection115
22451,1006,Streptomyces_sp_xy152,1415560,collection131
22452,6644,Streptomyces_sp_xy332,1415561,collection160
22453,26624,Streptomyces_sp_xy37,1519478,collection142
22454,15478,Streptomyces_sp_xy413,1519479,collection143
22455,25696,Streptomyces_sp_xy431,1415562,collection156
22456,19328,Streptomyces_sp_xy511,1519480,collection138
22457,37719,Streptomyces_sp_xy533,1519481,collection146
22458,26743,Streptomyces_sp_xy58,1519482,collection152
22459,27629,Streptomyces_sp_xy593,1519483,collection141
22460,35539,Streptomyces_sp_xy66,1415563,collection161
22461,26757,Streptomyces_stelliscabiei,146820,collection152
22462,36613,Streptomyces_sviceus_atcc_29083,463191,collection16
22463,11273,Streptomyces_toyocaensis,55952,collection77
22464,21783,Streptomyces_tsukubensis_nrrl18488,1114943,collection6
22465,40595,Streptomyces_turgidiscabies_car8,698760,collection26
22466,20919,Streptomyces_variegatus,284040,collection116
22467,15776,Streptomyces_varsoviensis,67373,collection153
22468,26128,Streptomyces_venezuelae_atcc_10712,953739,collection22
